time,mu,stable_1
57.41,-1.0,0
57.420000000000016,-1.0,0
57.43000000000001,-1.0,0
57.44,-1.0,0
57.45000000000002,-1.0,0
57.46000000000001,-1.0,0
57.47,-1.0,0
57.47999999999999,-1.0,0
57.49000000000001,-1.0,0
57.5,-1.0,0
57.50999999999999,-1.0,0
57.52000000000001,-1.0,0
57.53,-1.0,0
57.53999999999999,-1.0,0
57.55000000000001,-1.0,0
57.56,-1.0,0
57.56999999999999,-1.0,0
57.58000000000001,-1.0,0
57.59,-1.0,0
57.599999999999994,-1.0,0
57.610000000000014,-1.0,0
57.620000000000005,-1.0,0
57.629999999999995,-1.0,0
57.640000000000015,-1.0,0
57.650000000000006,-1.0,0
57.66,-1.0,0
57.670000000000016,-1.0,0
57.68000000000001,-1.0,0
57.69,-1.0,0
57.70000000000002,-1.0,0
57.71000000000001,-1.0,0
57.72,-1.0,0
57.72999999999999,-1.0,0
57.74000000000001,-1.0,0
57.75,-1.0,0
57.75999999999999,-1.0,0
57.77000000000001,-1.0,0
57.78,-1.0,0
57.78999999999999,-1.0,0
57.80000000000001,-1.0,0
57.81,-1.0,0
57.81999999999999,-1.0,0
57.83000000000001,-1.0,0
57.84,-1.0,0
57.849999999999994,-1.0,0
57.860000000000014,-1.0,0
57.870000000000005,-1.0,0
57.879999999999995,-1.0,0
57.890000000000015,-1.0,0
57.900000000000006,-1.0,0
57.91,-1.0,0
57.920000000000016,-1.0,0
57.93000000000001,-1.0,0
57.94,-1.0,0
57.95000000000002,-1.0,0
57.96000000000001,-1.0,0
57.97,-1.0,0
57.97999999999999,-1.0,0
57.99000000000001,-1.0,0
58.0,-1.0,0
58.00999999999999,-1.0,0
58.02000000000001,-1.0,0
58.03,-1.0,0
58.03999999999999,-1.0,0
58.05000000000001,-1.0,0
58.06,-1.0,0
58.06999999999999,-1.0,0
58.08000000000001,-1.0,0
58.09,-1.0,0
58.099999999999994,-1.0,0
58.110000000000014,-1.0,0
58.120000000000005,-1.0,0
58.129999999999995,-1.0,0
58.140000000000015,-1.0,0
58.150000000000006,-1.0,0
58.16,-1.0,0
58.170000000000016,-1.0,0
58.18000000000001,-1.0,0
58.19,-1.0,0
58.20000000000002,-1.0,0
58.21000000000001,-1.0,0
58.22,-1.0,0
58.22999999999999,-1.0,0
58.24000000000001,-1.0,0
58.25,-1.0,0
58.25999999999999,-1.0,0
58.27000000000001,-1.0,0
58.28,-1.0,0
58.28999999999999,-1.0,0
58.30000000000001,-1.0,0
58.31,-1.0,0
58.31999999999999,-1.0,0
58.33000000000001,-1.0,0
58.34,-1.0,0
58.349999999999994,-1.0,0
58.360000000000014,-1.0,0
58.370000000000005,-1.0,0
58.379999999999995,-1.0,0
58.390000000000015,-1.0,0
58.400000000000006,-1.0,0
58.41,-1.0,0
58.420000000000016,-1.0,0
58.43000000000001,-1.0,0
58.44,-1.0,0
58.45000000000002,-1.0,0
58.46000000000001,-1.0,0
58.47,-1.0,0
58.47999999999999,-1.0,0
58.49000000000001,-1.0,0
58.5,-1.0,0
58.50999999999999,-1.0,0
58.52000000000001,-1.0,0
58.53,-1.0,0
58.53999999999999,-1.0,0
58.55000000000001,-1.0,0
58.56,-1.0,0
58.56999999999999,-1.0,0
58.58000000000001,-1.0,0
58.59,-1.0,0
58.599999999999994,-1.0,0
58.610000000000014,-1.0,0
58.620000000000005,-1.0,0
58.629999999999995,-1.0,0
58.640000000000015,-1.0,0
58.650000000000006,-1.0,0
58.66,-1.0,0
58.670000000000016,-1.0,0
58.68000000000001,-1.0,0
58.69,-1.0,0
58.70000000000002,-1.0,0
58.71000000000001,-1.0,0
58.72,-1.0,0
58.72999999999999,-1.0,0
58.74000000000001,-1.0,0
58.75,-1.0,0
58.75999999999999,-1.0,0
58.77000000000001,-1.0,0
58.78,-1.0,0
58.78999999999999,-1.0,0
58.80000000000001,-1.0,0
58.81,-1.0,0
58.81999999999999,-1.0,0
58.83000000000001,-1.0,0
58.84,-1.0,0
58.849999999999994,-1.0,0
58.860000000000014,-1.0,0
58.870000000000005,-1.0,0
58.879999999999995,-1.0,0
58.890000000000015,-1.0,0
58.900000000000006,-1.0,0
58.91,-1.0,0
58.920000000000016,-1.0,0
58.93000000000001,-1.0,0
58.94,-1.0,0
58.95000000000002,-1.0,0
58.96000000000001,-1.0,0
58.97,-1.0,0
58.97999999999999,-1.0,0
58.99000000000001,-1.0,0
59.0,-1.0,0
59.00999999999999,-1.0,0
59.02000000000001,-1.0,0
59.03,-1.0,0
59.03999999999999,-1.0,0
59.05000000000001,-1.0,0
59.06,-1.0,0
59.06999999999999,-1.0,0
59.08000000000001,-1.0,0
59.09,-1.0,0
59.099999999999994,-1.0,0
59.110000000000014,-1.0,0
59.120000000000005,-1.0,0
59.129999999999995,-1.0,0
59.140000000000015,-1.0,0
59.150000000000006,-1.0,0
59.16,-1.0,0
59.170000000000016,-1.0,0
59.18000000000001,-1.0,0
59.19,-1.0,0
59.20000000000002,-1.0,0
59.21000000000001,-1.0,0
59.22,-1.0,0
59.22999999999999,-1.0,0
59.24000000000001,-1.0,0
59.25,-1.0,0
59.25999999999999,-1.0,0
59.27000000000001,-1.0,0
59.28,-1.0,0
59.28999999999999,-1.0,0
59.30000000000001,-1.0,0
59.31,-1.0,0
59.31999999999999,-1.0,0
59.33000000000001,-1.0,0
59.34,-1.0,0
59.349999999999994,-1.0,0
59.360000000000014,-1.0,0
59.370000000000005,-1.0,0
59.379999999999995,-1.0,0
59.390000000000015,-1.0,0
59.400000000000006,-1.0,0
59.41,-1.0,0
59.420000000000016,-1.0,0
59.43000000000001,-1.0,0
59.44,-1.0,0
59.45000000000002,-1.0,0
59.46000000000001,-1.0,0
59.47,-1.0,0
59.47999999999999,-1.0,0
59.49000000000001,-1.0,0
59.5,-1.0,0
59.50999999999999,-1.0,0
59.52000000000001,-1.0,0
59.53,-1.0,0
59.53999999999999,-1.0,0
59.55000000000001,-1.0,0
59.56,-1.0,0
59.56999999999999,-1.0,0
59.58000000000001,-1.0,0
59.59,-1.0,0
59.599999999999994,-1.0,0
59.610000000000014,-1.0,0
59.620000000000005,-1.0,0
59.629999999999995,-1.0,0
59.640000000000015,-1.0,0
59.650000000000006,-1.0,0
59.66,-1.0,0
59.670000000000016,-1.0,0
59.68000000000001,-1.0,0
59.69,-1.0,0
59.70000000000002,-1.0,0
59.71000000000001,-1.0,0
59.72,-1.0,0
59.72999999999999,-1.0,0
59.74000000000001,-1.0,0
59.75,-1.0,0
59.75999999999999,-1.0,0
59.77000000000001,-1.0,0
59.78,-1.0,0
59.78999999999999,-1.0,0
59.80000000000001,-1.0,0
59.81,-1.0,0
59.81999999999999,-1.0,0
59.83000000000001,-1.0,0
59.84,-1.0,0
59.849999999999994,-1.0,0
59.860000000000014,-1.0,0
59.870000000000005,-1.0,0
59.879999999999995,-1.0,0
59.890000000000015,-1.0,0
59.900000000000006,-1.0,0
59.91,-1.0,0
59.920000000000016,-1.0,0
59.93000000000001,-1.0,0
59.94,-1.0,0
59.95000000000002,-1.0,0
59.96000000000001,-1.0,0
59.97,-1.0,0
59.97999999999999,-1.0,0
59.99000000000001,-1.0,0
60.0,-1.0,0
60.00999999999999,-1.0,0
60.02000000000001,-1.0,0
60.03,-1.0,0
60.03999999999999,-1.0,0
60.05000000000001,-1.0,0
60.06,-1.0,0
60.06999999999999,-1.0,0
60.08000000000001,-1.0,0
60.09,-1.0,0
60.099999999999994,-1.0,0
60.110000000000014,-1.0,0
60.120000000000005,-1.0,0
60.129999999999995,-1.0,0
60.140000000000015,-1.0,0
60.150000000000006,-1.0,0
60.16,-1.0,0
60.170000000000016,-1.0,0
60.18000000000001,-1.0,0
60.19,-1.0,0
60.20000000000002,-1.0,0
60.21000000000001,-1.0,0
60.22,-1.0,0
60.22999999999999,-1.0,0
60.24000000000001,-1.0,0
60.25,-1.0,0
60.25999999999999,-1.0,0
60.27000000000001,-1.0,0
60.28,-1.0,0
60.28999999999999,-1.0,0
60.30000000000001,-1.0,0
60.31,-1.0,0
60.31999999999999,-1.0,0
60.33000000000001,-1.0,0
60.34,-1.0,0
60.349999999999994,-1.0,0
60.360000000000014,-1.0,0
60.370000000000005,-1.0,0
60.379999999999995,-1.0,0
60.390000000000015,-1.0,0
60.400000000000006,-1.0,0
60.41,-1.0,0
60.420000000000016,-1.0,0
60.43000000000001,-1.0,0
60.44,-1.0,0
60.45000000000002,-1.0,0
60.46000000000001,-1.0,0
60.47,-1.0,0
60.47999999999999,-1.0,0
60.49000000000001,-1.0,0
60.5,-1.0,0
60.50999999999999,-1.0,0
60.52000000000001,-1.0,0
60.53,-1.0,0
60.53999999999999,-1.0,0
60.55000000000001,-1.0,0
60.56,-1.0,0
60.56999999999999,-1.0,0
60.58000000000001,-1.0,0
60.59,-1.0,0
60.599999999999994,-1.0,0
60.610000000000014,-1.0,0
60.620000000000005,-1.0,0
60.629999999999995,-1.0,0
60.640000000000015,-1.0,0
60.650000000000006,-1.0,0
60.66,-1.0,0
60.670000000000016,-1.0,0
60.68000000000001,-1.0,0
60.69,-1.0,0
60.70000000000002,-1.0,0
60.71000000000001,-1.0,0
60.72,-1.0,0
60.72999999999999,-1.0,0
60.74000000000001,-1.0,0
60.75,-1.0,0
60.75999999999999,-1.0,0
60.77000000000001,-1.0,0
60.78,-1.0,0
60.78999999999999,-1.0,0
60.80000000000001,-1.0,0
60.81,-1.0,0
60.81999999999999,-1.0,0
60.83000000000001,-1.0,0
60.84,-1.0,0
60.849999999999994,-1.0,0
60.860000000000014,-1.0,0
60.870000000000005,-1.0,0
60.879999999999995,-1.0,0
60.890000000000015,-1.0,0
60.900000000000006,-1.0,0
60.91,-1.0,0
60.920000000000016,-1.0,0
60.93000000000001,-1.0,0
60.94,-1.0,0
60.95000000000002,-1.0,0
60.96000000000001,-1.0,0
60.97,-1.0,0
60.97999999999999,-1.0,0
60.99000000000001,-1.0,0
61.0,-1.0,0
61.00999999999999,-1.0,0
61.02000000000001,-1.0,0
61.03,-1.0,0
61.03999999999999,-1.0,0
61.05000000000001,-1.0,0
61.06,-1.0,0
61.06999999999999,-1.0,0
61.08000000000001,-1.0,0
61.09,-1.0,0
61.099999999999994,-1.0,0
61.110000000000014,-1.0,0
61.120000000000005,-1.0,0
61.129999999999995,-1.0,0
61.140000000000015,-1.0,0
61.150000000000006,-1.0,0
61.16,-1.0,0
61.170000000000016,-1.0,0
61.18000000000001,-1.0,0
61.19,-1.0,0
61.20000000000002,-1.0,0
61.21000000000001,-1.0,0
61.22,-1.0,0
61.22999999999999,-1.0,0
61.24000000000001,-1.0,0
61.25,-1.0,0
61.25999999999999,-1.0,0
61.27000000000001,-1.0,0
61.28,-1.0,0
61.28999999999999,-1.0,0
61.30000000000001,-1.0,0
61.31,-1.0,0
61.31999999999999,-1.0,0
61.33000000000001,-1.0,0
61.34,-1.0,0
61.349999999999994,-1.0,0
61.360000000000014,-1.0,0
61.370000000000005,-1.0,0
61.379999999999995,-1.0,0
61.390000000000015,-1.0,0
61.400000000000006,-1.0,0
61.41,-1.0,0
61.420000000000016,-1.0,0
61.43000000000001,-1.0,0
61.44,-1.0,0
61.45000000000002,-1.0,0
61.46000000000001,-1.0,0
61.47,-1.0,0
61.47999999999999,-1.0,0
61.49000000000001,-1.0,0
61.5,-1.0,0
61.50999999999999,-1.0,0
61.52000000000001,-1.0,0
61.53,-1.0,0
61.53999999999999,-1.0,0
61.55000000000001,-1.0,0
61.56,-1.0,0
61.56999999999999,-1.0,0
61.58000000000001,-1.0,0
61.59,-1.0,0
61.599999999999994,-1.0,0
61.610000000000014,-1.0,0
61.620000000000005,-1.0,0
61.629999999999995,-1.0,0
61.640000000000015,-1.0,0
61.650000000000006,-1.0,0
61.66,-1.0,0
61.670000000000016,-1.0,0
61.68000000000001,-1.0,0
61.69,-1.0,0
61.70000000000002,-1.0,0
61.71000000000001,-1.0,0
61.72,-1.0,0
61.72999999999999,-1.0,0
61.74000000000001,-1.0,0
61.75,-1.0,0
61.75999999999999,-1.0,0
61.77000000000001,-1.0,0
61.78,-1.0,0
61.78999999999999,-1.0,0
61.80000000000001,-1.0,0
61.81,-1.0,0
61.81999999999999,-1.0,0
61.83000000000001,-1.0,0
61.84,-1.0,0
61.849999999999994,-1.0,0
61.860000000000014,-1.0,0
61.870000000000005,-1.0,0
61.879999999999995,-1.0,0
61.890000000000015,-1.0,0
61.900000000000006,-1.0,0
61.91,-1.0,0
61.920000000000016,-1.0,0
61.93000000000001,-1.0,0
61.94,-1.0,0
61.95000000000002,-1.0,0
61.96000000000001,-1.0,0
61.97,-1.0,0
61.97999999999999,-1.0,0
61.99000000000001,-1.0,0
62.0,-1.0,0
62.00999999999999,-1.0,0
62.02000000000001,-1.0,0
62.03,-1.0,0
62.03999999999999,-1.0,0
62.05000000000001,-1.0,0
62.06,-1.0,0
62.06999999999999,-1.0,0
62.08000000000001,-1.0,0
62.09,-1.0,0
62.099999999999994,-1.0,0
62.110000000000014,-1.0,0
62.120000000000005,-1.0,0
62.129999999999995,-1.0,0
62.140000000000015,-1.0,0
62.150000000000006,-1.0,0
62.16,-1.0,0
62.170000000000016,-1.0,0
62.18000000000001,-1.0,0
62.19,-1.0,0
62.20000000000002,-1.0,0
62.21000000000001,-1.0,0
62.22,-1.0,0
62.22999999999999,-1.0,0
62.24000000000001,-1.0,0
62.25,-1.0,0
62.25999999999999,-1.0,0
62.27000000000001,-1.0,0
62.28,-1.0,0
62.28999999999999,-1.0,0
62.30000000000001,-1.0,0
62.31,-1.0,0
62.31999999999999,-1.0,0
62.33000000000001,-1.0,0
62.34,-1.0,0
62.349999999999994,-1.0,0
62.360000000000014,-1.0,0
62.370000000000005,-1.0,0
62.379999999999995,-1.0,0
62.390000000000015,-1.0,0
62.400000000000006,-1.0,0
62.41,-1.0,0
62.420000000000016,-1.0,0
62.43000000000001,-1.0,0
62.44,-1.0,0
62.45000000000002,-1.0,0
62.46000000000001,-1.0,0
62.47,-1.0,0
62.47999999999999,-1.0,0
62.49000000000001,-1.0,0
62.5,-1.0,0
62.50999999999999,-1.0,0
62.52000000000001,-1.0,0
62.53,-1.0,0
62.53999999999999,-1.0,0
62.55000000000001,-1.0,0
62.56,-1.0,0
62.56999999999999,-1.0,0
62.58000000000001,-1.0,0
62.59,-1.0,0
62.599999999999994,-1.0,0
62.610000000000014,-1.0,0
62.620000000000005,-1.0,0
62.629999999999995,-1.0,0
62.640000000000015,-1.0,0
62.650000000000006,-1.0,0
62.66,-1.0,0
62.670000000000016,-1.0,0
62.68000000000001,-1.0,0
62.69,-1.0,0
62.70000000000002,-1.0,0
62.71000000000001,-1.0,0
62.72,-1.0,0
62.72999999999999,-1.0,0
62.74000000000001,-1.0,0
62.75,-1.0,0
62.75999999999999,-1.0,0
62.77000000000001,-1.0,0
62.78,-1.0,0
62.78999999999999,-1.0,0
62.80000000000001,-1.0,0
62.81,-1.0,0
62.81999999999999,-1.0,0
62.83000000000001,-1.0,0
62.84,-1.0,0
62.849999999999994,-1.0,0
62.860000000000014,-1.0,0
62.870000000000005,-1.0,0
62.879999999999995,-1.0,0
62.890000000000015,-1.0,0
62.900000000000006,-1.0,0
62.91,-1.0,0
62.920000000000016,-1.0,0
62.93000000000001,-1.0,0
62.94,-1.0,0
62.95000000000002,-1.0,0
62.96000000000001,-1.0,0
62.97,-1.0,0
62.97999999999999,-1.0,0
62.99000000000001,-1.0,0
63.0,-1.0,0
63.00999999999999,-1.0,0
63.02000000000001,-1.0,0
63.03,-1.0,0
63.03999999999999,-1.0,0
63.05000000000001,-1.0,0
63.06,-1.0,0
63.06999999999999,-1.0,0
63.08000000000001,-1.0,0
63.09,-1.0,0
63.099999999999994,-1.0,0
63.110000000000014,-1.0,0
63.120000000000005,-1.0,0
63.129999999999995,-1.0,0
63.140000000000015,-1.0,0
63.150000000000006,-1.0,0
63.16,-1.0,0
63.170000000000016,-1.0,0
63.18000000000001,-1.0,0
63.19,-1.0,0
63.20000000000002,-1.0,0
63.21000000000001,-1.0,0
63.22,-1.0,0
63.22999999999999,-1.0,0
63.24000000000001,-1.0,0
63.25,-1.0,0
63.25999999999999,-1.0,0
63.27000000000001,-1.0,0
63.28,-1.0,0
63.28999999999999,-1.0,0
63.30000000000001,-1.0,0
63.31,-1.0,0
63.31999999999999,-1.0,0
63.33000000000001,-1.0,0
63.34,-1.0,0
63.349999999999994,-1.0,0
63.360000000000014,-1.0,0
63.370000000000005,-1.0,0
63.379999999999995,-1.0,0
63.390000000000015,-1.0,0
63.400000000000006,-1.0,0
63.41,-1.0,0
63.420000000000016,-1.0,0
63.43000000000001,-1.0,0
63.44,-1.0,0
63.45000000000002,-1.0,0
63.46000000000001,-1.0,0
63.47,-1.0,0
63.47999999999999,-1.0,0
63.49000000000001,-1.0,0
63.5,-1.0,0
63.50999999999999,-1.0,0
63.52000000000001,-1.0,0
63.53,-1.0,0
63.53999999999999,-1.0,0
63.55000000000001,-1.0,0
63.56,-1.0,0
63.56999999999999,-1.0,0
63.58000000000001,-1.0,0
63.59,-1.0,0
63.599999999999994,-1.0,0
63.610000000000014,-1.0,0
63.620000000000005,-1.0,0
63.629999999999995,-1.0,0
63.640000000000015,-1.0,0
63.650000000000006,-1.0,0
63.66,-1.0,0
63.670000000000016,-1.0,0
63.68000000000001,-1.0,0
63.69,-1.0,0
63.70000000000002,-1.0,0
63.71000000000001,-1.0,0
63.72,-1.0,0
63.72999999999999,-1.0,0
63.74000000000001,-1.0,0
63.75,-1.0,0
63.75999999999999,-1.0,0
63.77000000000001,-1.0,0
63.78,-1.0,0
63.78999999999999,-1.0,0
63.80000000000001,-1.0,0
63.81,-1.0,0
63.81999999999999,-1.0,0
63.83000000000001,-1.0,0
63.84,-1.0,0
63.849999999999994,-1.0,0
63.860000000000014,-1.0,0
63.870000000000005,-1.0,0
63.879999999999995,-1.0,0
63.890000000000015,-1.0,0
63.900000000000006,-1.0,0
63.91,-1.0,0
63.920000000000016,-1.0,0
63.93000000000001,-1.0,0
63.94,-1.0,0
63.95000000000002,-1.0,0
63.96000000000001,-1.0,0
63.97,-1.0,0
63.97999999999999,-1.0,0
63.99000000000001,-1.0,0
64.0,-1.0,0
64.00999999999999,-1.0,0
64.02000000000001,-1.0,0
64.03,-1.0,0
64.03999999999999,-1.0,0
64.05000000000001,-1.0,0
64.06,-1.0,0
64.07,-1.0,0
64.08000000000001,-1.0,0
64.09,-1.0,0
64.1,-1.0,0
64.11000000000001,-1.0,0
64.12,-1.0,0
64.13,-1.0,0
64.14000000000001,-1.0,0
64.15,-1.0,0
64.16,-1.0,0
64.17000000000002,-1.0,0
64.18,-1.0,0
64.19,-1.0,0
64.20000000000002,-1.0,0
64.21000000000001,-1.0,0
64.22,-1.0,0
64.22999999999999,-1.0,0
64.24000000000001,-1.0,0
64.25,-1.0,0
64.25999999999999,-1.0,0
64.27000000000001,-1.0,0
64.28,-1.0,0
64.28999999999999,-1.0,0
64.30000000000001,-1.0,0
64.31,-1.0,0
64.32,-1.0,0
64.33000000000001,-1.0,0
64.34,-1.0,0
64.35,-1.0,0
64.36000000000001,-1.0,0
64.37,-1.0,0
64.38,-1.0,0
64.39000000000001,-1.0,0
64.4,-1.0,0
64.41,-1.0,0
64.42000000000002,-1.0,0
64.43,-1.0,0
64.44,-1.0,0
64.45000000000002,-1.0,0
64.46000000000001,-1.0,0
64.47,-1.0,0
64.47999999999999,-1.0,0
64.49000000000001,-1.0,0
64.5,-1.0,0
64.50999999999999,-1.0,0
64.52000000000001,-1.0,0
64.53,-1.0,0
64.53999999999999,-1.0,0
64.55000000000001,-1.0,0
64.56,-1.0,0
64.57,-1.0,0
64.58000000000001,-1.0,0
64.59,-1.0,0
64.6,-1.0,0
64.61000000000001,-1.0,0
64.62,-1.0,0
64.63,-1.0,0
64.64000000000001,-1.0,0
64.65,-1.0,0
64.66,-1.0,0
64.67000000000002,-1.0,0
64.68,-1.0,0
64.69,-1.0,0
64.70000000000002,-1.0,0
64.71000000000001,-1.0,0
64.72,-1.0,0
64.72999999999999,-1.0,0
64.74000000000001,-1.0,0
64.75,-1.0,0
64.75999999999999,-1.0,0
64.77000000000001,-1.0,0
64.78,-1.0,0
64.78999999999999,-1.0,0
64.80000000000001,-1.0,0
64.81,-1.0,0
64.82,-1.0,0
64.83000000000001,-1.0,0
64.84,-1.0,0
64.85,-1.0,0
64.86000000000001,-1.0,0
64.87,-1.0,0
64.88,-1.0,0
64.89000000000001,-1.0,0
64.9,-1.0,0
64.91,-1.0,0
64.92000000000002,-1.0,0
64.93,-1.0,0
64.94,-1.0,0
64.95000000000002,-1.0,0
64.96000000000001,-1.0,0
64.97,-1.0,0
64.97999999999999,-1.0,0
64.99000000000001,-1.0,0
65.0,-1.0,0
65.00999999999999,-1.0,0
65.02000000000001,-1.0,0
65.03,-1.0,0
65.03999999999999,-1.0,0
65.05000000000001,-1.0,0
65.06,-1.0,0
65.07,-1.0,0
65.08000000000001,-1.0,0
65.09,-1.0,0
65.1,-1.0,0
65.11000000000001,-1.0,0
65.12,-1.0,0
65.13,-1.0,0
65.14000000000001,-1.0,0
65.15,-1.0,0
65.16,-1.0,0
65.17000000000002,-1.0,0
65.18,-1.0,0
65.19,-1.0,0
65.20000000000002,-1.0,0
65.21000000000001,-1.0,0
65.22,-1.0,0
65.22999999999999,-1.0,0
65.24000000000001,-1.0,0
65.25,-1.0,0
65.25999999999999,-1.0,0
65.27000000000001,-1.0,0
65.28,-1.0,0
65.28999999999999,-1.0,0
65.30000000000001,-1.0,0
65.31,-1.0,0
65.32,-1.0,0
65.33000000000001,-1.0,0
65.34,-1.0,0
65.35,-1.0,0
65.36000000000001,-1.0,0
65.37,-1.0,0
65.38,-1.0,0
65.39000000000001,-1.0,0
65.4,-1.0,0
65.41,-1.0,0
65.42000000000002,-1.0,0
65.43,-1.0,0
65.44,-1.0,0
65.45000000000002,-1.0,0
65.46000000000001,-1.0,0
65.47,-1.0,0
65.47999999999999,-1.0,0
65.49000000000001,-1.0,0
65.5,-1.0,0
65.50999999999999,-1.0,0
65.52000000000001,-1.0,0
65.53,-1.0,0
65.53999999999999,-1.0,0
65.55000000000001,-1.0,0
65.56,-1.0,0
65.57,-1.0,0
65.58000000000001,-1.0,0
65.59,-1.0,0
65.6,-1.0,0
65.61000000000001,-1.0,0
65.62,-1.0,0
65.63,-1.0,0
65.64000000000001,-1.0,0
65.65,-1.0,0
65.66,-1.0,0
65.67000000000002,-1.0,0
65.68,-1.0,0
65.69,-1.0,0
65.70000000000002,-1.0,0
65.71000000000001,-1.0,0
65.72,-1.0,0
65.72999999999999,-1.0,0
65.74000000000001,-1.0,0
65.75,-1.0,0
65.75999999999999,-1.0,0
65.77000000000001,-1.0,0
65.78,-1.0,0
65.78999999999999,-1.0,0
65.80000000000001,-1.0,0
65.81,-1.0,0
65.82,-1.0,0
65.83000000000001,-1.0,0
65.84,-1.0,0
65.85,-1.0,0
65.86000000000001,-1.0,0
65.87,-1.0,0
65.88,-1.0,0
65.89000000000001,-1.0,0
65.9,-1.0,0
65.91,-1.0,0
65.92000000000002,-1.0,0
65.93,-1.0,0
65.94,-1.0,0
65.95000000000002,-1.0,0
65.96000000000001,-1.0,0
65.97,-1.0,0
65.97999999999999,-1.0,0
65.99000000000001,-1.0,0
66.0,-1.0,0
66.00999999999999,-1.0,0
66.02000000000001,-1.0,0
66.03,-1.0,0
66.03999999999999,-1.0,0
66.05000000000001,-1.0,0
66.06,-1.0,0
66.07,-1.0,0
66.08000000000001,-1.0,0
66.09,-1.0,0
66.1,-1.0,0
66.11000000000001,-1.0,0
66.12,-1.0,0
66.13,-1.0,0
66.14000000000001,-1.0,0
66.15,-1.0,0
66.16,-1.0,0
66.17000000000002,-1.0,0
66.18,-1.0,0
66.19,-1.0,0
66.20000000000002,-1.0,0
66.21000000000001,-1.0,0
66.22,-1.0,0
66.22999999999999,-1.0,0
66.24000000000001,-1.0,0
66.25,-1.0,0
66.25999999999999,-1.0,0
66.27000000000001,-1.0,0
66.28,-1.0,0
66.28999999999999,-1.0,0
66.30000000000001,-1.0,0
66.31,-1.0,0
66.32,-1.0,0
66.33000000000001,-1.0,0
66.34,-1.0,0
66.35,-1.0,0
66.36000000000001,-1.0,0
66.37,-1.0,0
66.38,-1.0,0
66.39000000000001,-1.0,0
66.4,-1.0,0
66.41,-1.0,0
66.42000000000002,-1.0,0
66.43,-1.0,0
66.44,-1.0,0
66.45000000000002,-1.0,0
66.46000000000001,-1.0,0
66.47,-1.0,0
66.47999999999999,-1.0,0
66.49000000000001,-1.0,0
66.5,-1.0,0
66.50999999999999,-1.0,0
66.52000000000001,-1.0,0
66.53,-1.0,0
66.53999999999999,-1.0,0
66.55000000000001,-1.0,0
66.56,-1.0,0
66.57,-1.0,0
66.58000000000001,-1.0,0
66.59,-1.0,0
66.6,-1.0,0
66.61000000000001,-1.0,0
66.62,-1.0,0
66.63,-1.0,0
66.64000000000001,-1.0,0
66.65,-1.0,0
66.66,-1.0,0
66.67000000000002,-1.0,0
66.68,-1.0,0
66.69,-1.0,0
66.70000000000002,-1.0,0
66.71000000000001,-1.0,0
66.72,-1.0,0
66.72999999999999,-1.0,0
66.74000000000001,-1.0,0
66.75,-1.0,0
66.75999999999999,-1.0,0
66.77000000000001,-1.0,0
66.78,-1.0,0
66.78999999999999,-1.0,0
66.80000000000001,-1.0,0
66.81,-1.0,0
66.82,-1.0,0
66.83000000000001,-1.0,0
66.84,-1.0,0
66.85,-1.0,0
66.86000000000001,-1.0,0
66.87,-1.0,0
66.88,-1.0,0
66.89000000000001,-1.0,0
66.9,-1.0,0
66.91,-1.0,0
66.92000000000002,-1.0,0
66.93,-1.0,0
66.94,-1.0,0
66.95000000000002,-1.0,0
66.96000000000001,-1.0,0
66.97,-1.0,0
66.97999999999999,-1.0,0
66.99000000000001,-1.0,0
67.0,-1.0,0
67.00999999999999,-1.0,0
67.02000000000001,-1.0,0
67.03,-1.0,0
67.03999999999999,-1.0,0
67.05000000000001,-1.0,0
67.06,-1.0,0
67.07,-1.0,0
67.08000000000001,-1.0,0
67.09,-1.0,0
67.1,-1.0,0
67.11000000000001,-1.0,0
67.12,-1.0,0
67.13,-1.0,0
67.14000000000001,-1.0,0
67.15,-1.0,0
67.16,-1.0,0
67.17000000000002,-1.0,0
67.18,-1.0,0
67.19,-1.0,0
67.20000000000002,-1.0,0
67.21000000000001,-1.0,0
67.22,-1.0,0
67.22999999999999,-1.0,0
67.24000000000001,-1.0,0
67.25,-1.0,0
67.25999999999999,-1.0,0
67.27000000000001,-1.0,0
67.28,-1.0,0
67.28999999999999,-1.0,0
67.30000000000001,-1.0,0
67.31,-1.0,0
67.32,-1.0,0
67.33000000000001,-1.0,0
67.34,-1.0,0
67.35,-1.0,0
67.36000000000001,-1.0,0
67.37,-1.0,0
67.38,-1.0,0
67.39000000000001,-1.0,0
67.4,-1.0,0
67.41,-1.0,0
67.42000000000002,-1.0,0
67.43,-1.0,0
67.44,-1.0,0
67.45000000000002,-1.0,0
67.46000000000001,-1.0,0
67.47,-1.0,0
67.47999999999999,-1.0,0
67.49000000000001,-1.0,0
67.5,-1.0,0
67.50999999999999,-1.0,0
67.52000000000001,-1.0,0
67.53,-1.0,0
67.53999999999999,-1.0,0
67.55000000000001,-1.0,0
67.56,-1.0,0
67.57,-1.0,0
67.58000000000001,-1.0,0
67.59,-1.0,0
67.6,-1.0,0
67.61000000000001,-1.0,0
67.62,-1.0,0
67.63,-1.0,0
67.64000000000001,-1.0,0
67.65,-1.0,0
67.66,-1.0,0
67.67000000000002,-1.0,0
67.68,-1.0,0
67.69,-1.0,0
67.70000000000002,-1.0,0
67.71000000000001,-1.0,0
67.72,-1.0,0
67.72999999999999,-1.0,0
67.74000000000001,-1.0,0
