time,state,smoothing,residuals,variance,ac1,relaxation_time,R_squared,variance_rolling_avg,ac1_rolling_avg,relaxation_time_rolling_avg
381,-0.0007351187401275,-0.0028529206857078535,0.0021178019455803535,0.0006325519183342063,-0.5613447860407155,-0.5206798106013986,0.998203424769213,0.0006088157721422283,-0.5511340109713391,-0.5073477889587639
382,-0.0152688830332269,-0.0028187124799554067,-0.012450170553271495,0.0006331342707977518,-0.5651463401884707,-0.5214776589005484,0.9982410626469576,0.0006100956931240979,-0.551871501982767,-0.5080914663241209
383,-0.0019887908833929,-0.0027810281750662944,0.0007922372916733945,0.0006237527472556692,-0.5753427470602082,-0.5227037527289324,0.998289247136663,0.0006108144854468122,-0.5531068306710534,-0.5088605340296374
384,-0.006850323497826,-0.002739821226348764,-0.004110502271477237,0.0006225317168249477,-0.5745103562281094,-0.5238286878802682,0.9983318580136062,0.0006114311818351351,-0.5542333320161617,-0.5096483316007232
385,-0.0315789914225796,-0.002695066120333382,-0.028883925302246215,0.0006178165123290995,-0.5669086532695373,-0.524805906904932,0.9983883818495217,0.0006117672518611333,-0.5549004541873921,-0.5104460987219974
386,0.0569143508725806,-0.002646871008339062,0.05956122188091966,0.0006247257096678317,-0.5660368884387923,-0.5256015619476035,0.998428526503045,0.0006124492759562228,-0.5554865823058869,-0.5112437546812398
387,-0.0466638866658337,-0.0025952505741338363,-0.044068636091699864,0.0006280266728158442,-0.5793517375572933,-0.5264265070433249,0.9984350155927532,0.0006132691389488344,-0.5567426431085926,-0.5120428469108232
388,0.0363524152770612,-0.0025403499572503084,0.03889276523431151,0.0006328607803555156,-0.585884030903064,-0.5273341846696672,0.9984317537675089,0.0006143002779702386,-0.5582764003609332,-0.5128476541612887
389,-0.028153457966611,-0.002482300828447135,-0.025671157138163866,0.0006350472186080968,-0.588195293002716,-0.5283080930038309,0.9984330730671119,0.0006153922222143364,-0.559851078921027,-0.513661361468791
390,0.0468505347602198,-0.002421367406037588,0.04927190216625739,0.0006409716208214146,-0.5892635488788193,-0.5296890349260609,0.9984619168022373,0.0006167385063515511,-0.5613991036556477,-0.5145049232297
391,-0.0433075049102366,-0.002357816081126151,-0.040949688829110445,0.0006463168983008192,-0.5941903757006213,-0.5312642156340907,0.9984978559853979,0.0006182952638225653,-0.5631249600790674,-0.5153869912509838
392,0.0255797303556612,-0.0022920272111431363,0.027871757566804337,0.0006493349942856011,-0.5978549244005354,-0.5329825685485969,0.9985389396976877,0.0006199289338469357,-0.5649528529380922,-0.5163130742666476
