time,state,smoothing,residuals,variance,ac1,dominant_eigenvalue,R_squared,variance_rolling_avg,ac1_rolling_avg,dominant_eigenvalue_rolling_avg
405.0,153.75437531732112,154.32126465879918,-0.5668893414780598,4.745045451857011,-0.6262830685139266,-0.6870895443609335,0.9913832092724821,4.847209208011375,-0.5848798532000197,-0.6803111588866232
406.0,156.5721493492015,154.22685838009988,2.345290969101626,4.74817486320807,-0.6240646120666347,-0.6875385863743778,0.991710012036315,4.841996874074359,-0.5869422089298416,-0.6806915498070313
407.0,152.2794772610964,154.1323624000842,-1.8528851389878014,4.7195356194988145,-0.6272962545128992,-0.6880286238536658,0.9920411970219306,4.835551544886172,-0.589066106065792,-0.6810777115989595
408.0,157.2535803241703,154.03777261863036,3.2158077055399303,4.759795871978792,-0.6291087037353462,-0.6885512262163336,0.9923662461590489,4.831564404206836,-0.5911736112062949,-0.6814710544735582
409.0,151.08634251063992,153.94308520834352,-2.856742697703595,4.791381846714554,-0.6324892748280422,-0.6890954639194794,0.9926936728264691,4.829449532759874,-0.5933481198179658,-0.6818723391812382
410.0,156.12793639854735,153.8482848506037,2.2796515479436437,4.810413737221204,-0.6343273221568245,-0.6897139066997561,0.9930077653857015,4.828447648784155,-0.5955049199410636,-0.6822850532611603
411.0,149.93522892281442,153.75337166543977,-3.818142742625355,4.8694293151467445,-0.6392862820333626,-0.6904403771495109,0.9933166764403578,4.8306045785927125,-0.5978092021564478,-0.6827142808342315
412.0,157.39338188588138,153.65835139934234,3.7350304865390456,4.89187045555163,-0.642405469438381,-0.6913875944386734,0.9936030448085725,4.833829098432656,-0.6001563741186549,-0.683170771023939
413.0,147.35366362790347,153.56324312407594,-6.209579496172466,5.035635899463473,-0.6502228507885129,-0.6925458974217411,0.9939088981543555,4.8444505090132255,-0.6027914518381211,-0.6836641987290865
414.0,160.0784779484123,153.4680336186226,6.610444329789715,5.204767986834297,-0.6631798651419193,-0.6940269280014605,0.9942081775028905,4.863414586793282,-0.6059697893804263,-0.6842096055328956
415.0,145.62791935498942,153.37272525453656,-7.744805899547146,5.361293808058795,-0.6902672554448169,-0.6961320879983462,0.9945271118334537,4.889618756333573,-0.6104064981206575,-0.6848371046100247
416.0,160.99536744095025,153.27729994531555,7.718067495634699,5.582261915711449,-0.7026372955233501,-0.6985217857704581,0.9948377838626087,4.926073659458725,-0.6152607506155361,-0.6855573509868896
417.0,146.49365223793083,153.18175680783676,-6.688104569905931,5.729395275910762,-0.7112638134591346,-0.7013471933935205,0.9951415252055987,4.968353744535148,-0.6203135433967781,-0.6863883953240808
